customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,discount_months,Retained
CUST-034651,980,7,1,0.141,0.929,0.687,0.884,Rarely,Basic,price_sensitive,High,0,0,0
CUST-034652,379,29,3,0.632,0.575,0.515,0.567,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-034653,405,32,0,0.308,0.436,0.268,0.327,Daily,Basic,technical_friction,Medium,10,3,0
CUST-034654,54,37,0,0.578,0.373,0.384,0.311,Weekly,Basic,technical_friction,Medium,10,12,1
CUST-034655,989,37,2,0.542,0.359,0.467,0.329,Daily,Basic,technical_friction,Medium,10,12,1
CUST-034656,769,33,1,0.782,0.048,0.219,0.081,Weekly,Basic,technical_friction,Low,5,12,1
CUST-034657,156,28,1,0.508,0.488,0.332,0.401,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-034658,395,13,1,0.176,0.926,0.437,0.832,Rarely,Pro,technical_friction,High,20,12,0
CUST-034659,184,54,1,0.715,0.206,0.25,0.153,Daily,Basic,price_sensitive,Low,0,0,1
CUST-034660,448,49,4,0.427,0.551,0.848,0.673,Daily,Basic,technical_friction,Medium,15,12,1
CUST-034661,63,54,4,0.432,0.764,0.786,0.819,Daily,Enterprise,technical_friction,High,0,0,0
CUST-034662,879,14,2,0.557,0.442,0.419,0.39,Weekly,Pro,technical_friction,Medium,15,6,1
CUST-034663,170,30,3,0.339,0.754,0.644,0.773,Weekly,Basic,price_sensitive,High,15,3,1
CUST-034664,367,33,4,0.786,0.508,0.583,0.526,Weekly,Basic,technical_friction,Medium,5,6,1
CUST-034665,620,35,4,0.669,0.55,0.704,0.618,Weekly,Basic,price_sensitive,Medium,20,12,0
CUST-034666,410,4,3,0.06,1.0,0.605,0.899,Rarely,Pro,price_sensitive,High,15,3,1
CUST-034667,722,40,3,0.27,0.524,0.577,0.539,Daily,Enterprise,price_sensitive,Medium,20,6,1
CUST-034668,569,18,3,0.199,0.933,0.626,0.875,Rarely,Basic,price_sensitive,High,10,12,1
CUST-034669,984,25,1,0.403,0.264,0.253,0.187,Weekly,Enterprise,technical_friction,Low,0,0,1
CUST-034670,80,68,2,0.77,0.133,0.382,0.142,Daily,Basic,price_sensitive,Low,20,12,1
CUST-034671,370,34,3,0.345,0.707,0.558,0.709,Daily,Pro,technical_friction,High,20,12,0
CUST-034672,255,30,2,0.547,0.523,0.516,0.513,Weekly,Pro,price_sensitive,Medium,15,3,1
CUST-034673,1099,16,0,0.143,0.898,0.464,0.822,Rarely,Basic,technical_friction,High,5,12,1
CUST-034674,853,27,1,0.689,0.19,0.36,0.169,Daily,Pro,technical_friction,Low,0,0,0
CUST-034675,932,40,6,0.765,0.407,0.559,0.411,Daily,Basic,technical_friction,Medium,0,0,1
CUST-034676,478,31,6,0.206,0.972,0.993,0.938,Weekly,Pro,price_sensitive,High,10,6,1
CUST-034677,1009,37,1,0.321,0.2,0.233,0.146,Weekly,Pro,price_sensitive,Low,10,6,1
CUST-034678,492,51,2,0.555,0.294,0.37,0.241,Daily,Basic,price_sensitive,Low,20,3,1
CUST-034679,827,44,2,0.663,0.215,0.288,0.166,Daily,Pro,technical_friction,Low,0,0,1
CUST-034680,1030,21,3,0.233,0.657,0.328,0.574,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-034681,687,98,1,0.719,0.032,0.08,0.062,Daily,Basic,technical_friction,Low,15,6,1
CUST-034682,1098,22,0,0.798,0.127,0.124,0.095,Weekly,Pro,technical_friction,Low,20,12,1
CUST-034683,494,36,2,0.872,0.228,0.531,0.24,Weekly,Basic,price_sensitive,Low,10,6,1
CUST-034684,781,56,2,0.22,0.42,0.621,0.45,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-034685,543,20,1,0.679,0.693,0.388,0.634,Rarely,Pro,price_sensitive,Medium,20,6,1
CUST-034686,449,46,4,0.193,0.724,0.796,0.796,Weekly,Pro,technical_friction,High,15,6,0
CUST-034687,407,36,3,0.515,0.604,0.572,0.619,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-034688,910,18,4,0.743,0.545,0.572,0.559,Daily,Pro,technical_friction,Medium,20,3,1
CUST-034689,531,24,3,0.814,0.371,0.637,0.406,Weekly,Enterprise,technical_friction,Medium,15,12,0
CUST-034690,360,84,3,0.192,0.326,0.563,0.334,Daily,Basic,price_sensitive,Medium,5,3,1
CUST-034691,190,7,0,0.759,0.798,0.476,0.756,Rarely,Basic,technical_friction,High,20,12,0
CUST-034692,198,40,1,0.638,0.329,0.416,0.284,Weekly,Pro,price_sensitive,Low,0,0,1
CUST-034693,352,81,3,0.32,0.402,0.309,0.311,Daily,Pro,price_sensitive,Medium,15,12,1
CUST-034694,979,28,3,0.623,0.41,0.289,0.31,Weekly,Pro,price_sensitive,Medium,20,3,1
CUST-034695,286,26,2,0.678,0.859,0.437,0.789,Rarely,Pro,price_sensitive,High,20,12,0
CUST-034696,634,46,4,0.537,0.543,0.394,0.483,Daily,Enterprise,price_sensitive,Medium,10,12,1
CUST-034697,383,14,2,0.383,0.963,0.712,0.902,Rarely,Enterprise,price_sensitive,High,20,12,0
CUST-034698,751,25,4,0.795,0.469,0.469,0.437,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-034699,992,32,1,0.264,0.766,0.808,0.826,Rarely,Basic,price_sensitive,High,0,0,0
CUST-034700,536,57,1,0.648,0.133,0.172,0.104,Daily,Basic,technical_friction,Low,0,0,1
CUST-034701,712,33,3,0.36,0.566,0.616,0.599,Daily,Pro,price_sensitive,Medium,15,6,0
CUST-034702,757,88,2,0.952,0.117,0.378,0.134,Daily,Basic,price_sensitive,Low,20,12,1
CUST-034703,132,19,2,0.602,0.666,0.447,0.631,Weekly,Basic,technical_friction,Medium,10,12,1
CUST-034704,655,86,3,0.599,0.21,0.591,0.245,Daily,Enterprise,price_sensitive,Low,10,6,1
CUST-034705,1020,25,0,0.391,0.69,0.396,0.634,Rarely,Basic,price_sensitive,Medium,15,3,1
CUST-034706,508,21,4,0.401,0.956,0.578,0.877,Rarely,Enterprise,technical_friction,High,10,6,0
CUST-034707,93,17,2,0.15,0.913,0.537,0.847,Weekly,Pro,price_sensitive,High,5,3,0
CUST-034708,1005,50,0,0.934,0.081,0.337,0.11,Daily,Pro,technical_friction,Low,0,0,1
CUST-034709,207,71,6,0.502,0.667,0.539,0.667,Daily,Basic,technical_friction,Medium,0,0,0
CUST-034710,618,32,3,0.339,0.618,0.709,0.684,Weekly,Pro,price_sensitive,Medium,0,0,1
CUST-034711,717,23,2,0.556,0.515,0.413,0.462,Weekly,Pro,price_sensitive,Medium,5,6,1
CUST-034712,1059,58,6,0.156,0.798,0.792,0.84,Weekly,Enterprise,technical_friction,High,0,0,1
CUST-034713,302,5,6,0.453,0.991,0.779,0.92,Rarely,Pro,price_sensitive,High,0,0,0
CUST-034714,128,53,4,0.57,0.509,0.483,0.485,Weekly,Pro,price_sensitive,Medium,20,6,1
CUST-034715,593,43,1,0.772,0.159,0.37,0.153,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-034716,775,7,1,0.408,0.847,0.541,0.809,Rarely,Basic,price_sensitive,High,15,12,0
CUST-034717,362,34,4,0.715,0.501,0.546,0.502,Daily,Basic,technical_friction,Medium,20,12,1
CUST-034718,268,85,5,0.545,0.46,0.72,0.533,Daily,Basic,technical_friction,Medium,20,12,0
CUST-034719,1081,92,6,0.848,0.134,0.803,0.252,Daily,Pro,technical_friction,Low,20,12,1
CUST-034720,830,17,1,0.393,0.848,0.524,0.806,Rarely,Basic,technical_friction,High,10,12,0
CUST-034721,277,22,3,0.343,0.787,0.813,0.839,Weekly,Basic,technical_friction,High,0,0,0
CUST-034722,459,24,6,0.411,1.0,1.0,0.945,Rarely,Pro,price_sensitive,High,15,6,0
CUST-034723,555,15,2,0.719,0.439,0.489,0.415,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-034724,826,17,3,0.321,0.779,0.57,0.77,Weekly,Basic,price_sensitive,High,15,12,0
CUST-034725,1093,58,0,0.304,0.136,0.292,0.126,Weekly,Pro,price_sensitive,Low,10,12,0
CUST-034726,187,14,3,0.728,0.876,0.83,0.886,Rarely,Enterprise,price_sensitive,High,10,6,0
CUST-034727,965,83,5,0.569,0.287,0.538,0.29,Daily,Basic,technical_friction,Low,5,12,1
CUST-034728,175,53,0,0.463,0.276,0.485,0.263,Daily,Pro,technical_friction,Low,0,0,0
CUST-034729,154,27,1,0.345,0.56,0.396,0.502,Weekly,Pro,technical_friction,Medium,20,12,0
CUST-034730,230,89,1,0.58,0.102,0.408,0.132,Daily,Pro,technical_friction,Low,0,0,1
CUST-034731,717,57,3,0.296,0.418,0.359,0.344,Weekly,Pro,price_sensitive,Medium,15,3,1
CUST-034732,340,65,2,0.238,0.467,0.525,0.459,Daily,Enterprise,technical_friction,Medium,5,12,0
CUST-034733,204,23,1,0.245,0.903,0.568,0.849,Rarely,Basic,price_sensitive,High,15,12,0
CUST-034734,454,39,1,0.334,0.454,0.254,0.338,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-034735,226,8,5,0.256,0.896,0.697,0.871,Rarely,Enterprise,technical_friction,High,0,0,0
CUST-034736,766,55,2,0.609,0.233,0.265,0.171,Daily,Pro,price_sensitive,Low,0,0,1
CUST-034737,9,29,2,0.191,0.704,0.481,0.679,Weekly,Enterprise,technical_friction,Medium,10,12,1
CUST-034738,264,41,3,0.734,0.322,0.532,0.319,Daily,Pro,technical_friction,Medium,0,0,1
CUST-034739,863,22,1,0.549,0.69,0.559,0.695,Rarely,Basic,technical_friction,Medium,5,6,1
CUST-034740,734,24,1,0.256,0.53,0.524,0.523,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-034741,61,23,2,0.221,0.792,0.617,0.793,Weekly,Enterprise,price_sensitive,High,0,0,0
CUST-034742,614,9,3,0.424,0.939,0.557,0.865,Rarely,Pro,price_sensitive,High,15,6,1
CUST-034743,770,8,3,0.437,0.727,0.435,0.683,Weekly,Basic,technical_friction,Medium,15,12,0
CUST-034744,447,52,1,0.347,0.379,0.317,0.293,Daily,Pro,technical_friction,Low,15,12,1
CUST-034745,723,24,2,0.264,0.626,0.522,0.62,Weekly,Pro,price_sensitive,Medium,5,12,1
CUST-034746,379,22,1,0.264,0.592,0.496,0.576,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-034747,1089,34,3,0.343,0.85,0.732,0.855,Rarely,Basic,price_sensitive,High,10,3,1
CUST-034748,169,27,3,0.596,0.539,0.713,0.611,Weekly,Basic,price_sensitive,Medium,15,3,1
CUST-034749,224,22,0,0.491,0.481,0.368,0.408,Weekly,Basic,technical_friction,Medium,10,6,1
CUST-034750,427,28,3,0.711,0.485,0.455,0.448,Weekly,Enterprise,price_sensitive,Medium,0,0,1
CUST-034751,650,44,2,0.639,0.204,0.407,0.189,Daily,Basic,technical_friction,Low,0,0,0
CUST-034752,20,15,5,0.624,0.858,0.913,0.892,Weekly,Basic,technical_friction,High,15,12,1
CUST-034753,314,38,5,0.48,0.713,0.569,0.718,Daily,Pro,price_sensitive,High,10,12,0
CUST-034754,148,20,0,0.319,0.524,0.357,0.448,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-034755,716,19,4,0.496,0.884,0.848,0.892,Rarely,Basic,price_sensitive,High,15,6,0
CUST-034756,886,46,4,0.566,0.518,0.626,0.554,Daily,Basic,price_sensitive,Medium,0,0,0
CUST-034757,53,59,2,0.172,0.522,0.271,0.411,Daily,Pro,technical_friction,Medium,5,12,0
CUST-034758,989,44,3,0.848,0.075,0.337,0.108,Weekly,Basic,price_sensitive,Low,0,0,0
CUST-034759,93,39,3,0.676,0.603,0.636,0.643,Weekly,Basic,price_sensitive,Medium,0,0,1
CUST-034760,1058,24,4,0.747,0.475,0.6,0.498,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-034761,707,25,3,0.884,0.337,0.508,0.324,Daily,Pro,price_sensitive,Medium,0,0,1
CUST-034762,619,31,3,0.218,0.913,0.815,0.898,Rarely,Enterprise,technical_friction,High,20,12,1
CUST-034763,1082,5,2,0.188,0.96,0.656,0.892,Rarely,Enterprise,technical_friction,High,10,6,1
CUST-034764,594,14,0,0.822,0.577,0.386,0.515,Rarely,Basic,technical_friction,Medium,15,12,1
CUST-034765,330,55,7,0.278,0.847,0.796,0.867,Daily,Basic,price_sensitive,High,20,12,0
CUST-034766,93,17,3,0.299,0.971,0.635,0.893,Rarely,Pro,technical_friction,High,10,6,0
CUST-034767,804,32,3,0.698,0.378,0.345,0.302,Weekly,Basic,price_sensitive,Medium,5,3,1
CUST-034768,74,58,2,0.806,0.265,0.347,0.213,Weekly,Basic,technical_friction,Low,10,6,1
CUST-034769,369,9,2,0.262,0.935,0.767,0.899,Rarely,Pro,price_sensitive,High,20,12,0
CUST-034770,846,38,2,0.417,0.285,0.325,0.221,Daily,Basic,technical_friction,Low,15,6,1
CUST-034771,896,24,2,0.459,0.464,0.434,0.419,Daily,Pro,price_sensitive,Medium,0,0,1
CUST-034772,888,30,4,0.599,0.509,0.701,0.576,Daily,Basic,technical_friction,Medium,20,3,1
CUST-034773,737,39,2,0.91,0.167,0.393,0.163,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-034774,105,49,3,0.599,0.436,0.659,0.482,Daily,Enterprise,technical_friction,Medium,10,12,0
CUST-034775,35,50,4,0.257,0.894,0.75,0.88,Daily,Basic,price_sensitive,High,15,12,0
CUST-034776,953,27,4,0.26,0.933,0.727,0.892,Rarely,Pro,technical_friction,High,15,12,0
CUST-034777,606,35,2,0.73,0.377,0.228,0.262,Daily,Basic,technical_friction,Low,5,3,1
CUST-034778,189,20,0,0.297,0.773,0.67,0.795,Rarely,Pro,technical_friction,High,15,12,0
CUST-034779,460,28,0,0.457,0.389,0.364,0.319,Weekly,Basic,price_sensitive,Medium,20,12,0
CUST-034780,870,34,2,0.839,0.165,0.467,0.179,Daily,Enterprise,technical_friction,Low,20,12,1
CUST-034781,1070,38,1,0.133,0.384,0.451,0.346,Weekly,Pro,technical_friction,Medium,0,0,0
CUST-034782,301,54,1,0.328,0.424,0.505,0.407,Weekly,Pro,technical_friction,Medium,20,6,1
CUST-034783,1021,6,2,0.79,0.789,0.508,0.759,Rarely,Basic,technical_friction,High,10,12,0
CUST-034784,665,32,1,0.426,0.366,0.201,0.245,Daily,Pro,price_sensitive,Low,5,3,1
CUST-034785,665,30,5,0.429,0.763,0.815,0.825,Weekly,Basic,price_sensitive,High,20,12,0
CUST-034786,785,34,5,0.655,0.922,0.602,0.865,Rarely,Basic,technical_friction,High,20,6,1
CUST-034787,196,64,2,0.199,0.502,0.732,0.58,Daily,Enterprise,technical_friction,Medium,5,12,0
CUST-034788,418,17,4,0.578,0.88,0.777,0.879,Rarely,Basic,technical_friction,High,0,0,0
CUST-034789,206,18,6,0.476,0.817,0.62,0.811,Weekly,Basic,price_sensitive,High,15,3,1
CUST-034790,338,20,2,0.233,0.844,0.539,0.807,Weekly,Basic,price_sensitive,High,0,0,1
CUST-034791,224,15,2,0.406,0.794,0.439,0.741,Weekly,Basic,technical_friction,High,10,6,1
CUST-034792,502,6,2,0.734,0.892,0.573,0.844,Rarely,Pro,price_sensitive,High,20,6,0
CUST-034793,540,47,1,0.146,0.473,0.367,0.4,Weekly,Enterprise,technical_friction,Medium,0,0,1
CUST-034794,135,37,0,0.566,0.333,0.19,0.217,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-034795,913,27,2,0.154,0.952,0.666,0.89,Rarely,Basic,price_sensitive,High,5,12,0
CUST-034796,743,62,4,0.311,0.452,0.425,0.402,Daily,Pro,technical_friction,Medium,0,0,1
CUST-034797,516,31,2,0.733,0.384,0.452,0.347,Daily,Pro,technical_friction,Medium,20,12,1
CUST-034798,610,30,3,0.526,0.522,0.598,0.546,Weekly,Basic,technical_friction,Medium,10,12,0
CUST-034799,202,32,2,0.255,0.702,0.593,0.717,Weekly,Basic,price_sensitive,High,15,6,0
CUST-034800,712,17,5,0.903,0.595,0.701,0.66,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-034801,813,27,4,0.499,0.657,0.558,0.664,Weekly,Pro,technical_friction,Medium,15,6,1
CUST-034802,1019,55,1,0.614,0.1,0.11,0.084,Daily,Pro,technical_friction,Low,0,0,1
CUST-034803,840,72,3,0.773,0.112,0.467,0.149,Daily,Enterprise,price_sensitive,Low,20,6,1
CUST-034804,159,83,2,0.439,0.237,0.514,0.242,Daily,Basic,price_sensitive,Low,10,3,1
CUST-034805,1068,9,0,0.672,0.288,0.298,0.216,Weekly,Basic,technical_friction,Low,10,12,1
CUST-034806,1044,31,4,0.638,0.505,0.489,0.483,Weekly,Enterprise,technical_friction,Medium,0,0,0
CUST-034807,468,24,1,0.371,0.515,0.588,0.535,Weekly,Pro,technical_friction,Medium,10,3,0
CUST-034808,114,61,2,0.694,0.237,0.258,0.172,Daily,Basic,technical_friction,Low,10,3,1
CUST-034809,807,8,6,0.199,1.0,0.834,0.929,Rarely,Pro,technical_friction,High,20,12,0
CUST-034810,971,56,3,0.509,0.246,0.324,0.194,Daily,Basic,price_sensitive,Low,5,3,1
CUST-034811,721,91,2,0.356,0.179,0.323,0.154,Daily,Pro,technical_friction,Low,5,6,1
CUST-034812,230,50,3,0.701,0.364,0.298,0.274,Daily,Pro,price_sensitive,Low,5,12,1
CUST-034813,571,34,4,0.422,0.604,0.874,0.729,Weekly,Pro,technical_friction,High,15,3,1
CUST-034814,3,9,3,0.632,0.803,0.655,0.81,Weekly,Basic,price_sensitive,High,5,12,0
CUST-034815,841,75,3,0.533,0.165,0.214,0.125,Daily,Enterprise,technical_friction,Low,15,6,1
CUST-034816,437,7,1,0.441,0.763,0.647,0.781,Rarely,Enterprise,technical_friction,High,0,0,1
CUST-034817,179,34,0,0.275,0.46,0.354,0.382,Weekly,Basic,technical_friction,Medium,20,3,1
CUST-034818,590,36,1,0.855,0.17,0.435,0.175,Weekly,Pro,technical_friction,Low,5,3,1
CUST-034819,590,25,2,0.742,0.336,0.403,0.286,Daily,Enterprise,technical_friction,Low,10,6,1
CUST-034820,889,19,4,0.51,0.928,0.599,0.867,Rarely,Basic,technical_friction,High,15,6,1
CUST-034821,662,32,3,0.879,0.316,0.531,0.313,Daily,Basic,technical_friction,Medium,0,0,1
CUST-034822,214,42,8,0.221,0.982,0.716,0.909,Daily,Basic,technical_friction,High,20,12,0
CUST-034823,560,40,5,0.69,0.562,0.677,0.618,Daily,Basic,technical_friction,Medium,15,6,0
CUST-034824,316,21,4,0.85,0.599,0.582,0.618,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-034825,375,34,2,0.779,0.337,0.426,0.294,Daily,Basic,price_sensitive,Low,20,12,0
CUST-034826,729,61,1,0.524,0.11,0.268,0.111,Daily,Pro,price_sensitive,Low,5,3,0
CUST-034827,777,39,4,0.115,0.756,0.727,0.799,Weekly,Basic,technical_friction,High,0,0,0
CUST-034828,391,26,2,0.156,0.677,0.719,0.738,Weekly,Pro,price_sensitive,High,15,12,0
CUST-034829,490,27,2,0.61,0.493,0.398,0.433,Daily,Basic,price_sensitive,Medium,10,12,1
CUST-034830,1086,45,3,0.194,0.477,0.51,0.463,Weekly,Basic,technical_friction,Medium,15,3,1
CUST-034831,818,73,3,0.465,0.227,0.533,0.24,Daily,Enterprise,technical_friction,Low,0,0,1
CUST-034832,585,49,4,0.264,0.697,0.756,0.765,Daily,Pro,technical_friction,High,10,3,0
CUST-034833,962,50,2,0.46,0.171,0.414,0.17,Weekly,Pro,technical_friction,Low,10,3,1
CUST-034834,829,12,0,0.681,0.661,0.444,0.625,Rarely,Basic,technical_friction,Medium,15,3,0
CUST-034835,899,68,0,0.529,0.069,0.272,0.096,Daily,Basic,technical_friction,Low,20,3,1
CUST-034836,361,10,1,0.866,0.386,0.19,0.257,Weekly,Basic,price_sensitive,Low,20,12,0
CUST-034837,1093,56,1,0.812,0.054,0.195,0.08,Daily,Basic,price_sensitive,Low,20,6,1
CUST-034838,274,28,4,0.216,1.0,0.8,0.925,Rarely,Pro,technical_friction,High,15,12,0
CUST-034839,876,27,1,0.842,0.121,0.321,0.125,Weekly,Basic,price_sensitive,Low,0,0,0
CUST-034840,929,19,2,0.661,0.357,0.357,0.288,Weekly,Pro,price_sensitive,Low,0,0,0
CUST-034841,125,11,1,0.164,0.838,0.318,0.738,Weekly,Basic,price_sensitive,High,0,0,1
CUST-034842,379,25,3,0.775,0.534,0.74,0.616,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-034843,47,64,4,0.636,0.508,0.629,0.545,Daily,Enterprise,technical_friction,Medium,20,6,1
CUST-034844,530,11,2,0.455,0.87,0.62,0.842,Rarely,Pro,price_sensitive,High,5,3,0
CUST-034845,714,19,2,0.702,0.27,0.436,0.243,Weekly,Basic,price_sensitive,Low,0,0,1
CUST-034846,456,29,3,0.542,0.586,0.589,0.608,Weekly,Basic,price_sensitive,Medium,0,0,0
CUST-034847,363,25,3,0.584,0.62,0.915,0.755,Weekly,Enterprise,price_sensitive,High,20,3,0
CUST-034848,56,60,2,0.612,0.33,0.488,0.31,Daily,Pro,technical_friction,Medium,0,0,0
CUST-034849,84,16,0,0.122,0.869,0.51,0.815,Rarely,Basic,technical_friction,High,0,0,0
CUST-034850,290,44,5,0.67,0.654,0.552,0.659,Daily,Pro,technical_friction,Medium,5,12,0
CUST-034851,128,28,1,0.89,0.306,0.439,0.273,Weekly,Basic,technical_friction,Low,0,0,1
CUST-034852,671,16,3,0.61,0.557,0.446,0.519,Weekly,Enterprise,technical_friction,Medium,10,12,0
CUST-034853,677,12,3,0.411,0.891,0.433,0.81,Rarely,Pro,price_sensitive,High,20,3,1
CUST-034854,698,47,4,0.305,0.69,0.455,0.657,Weekly,Pro,technical_friction,Medium,10,6,0
CUST-034855,912,21,3,0.674,0.457,0.443,0.415,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-034856,96,41,2,0.625,0.477,0.57,0.488,Weekly,Basic,technical_friction,Medium,5,6,0
CUST-034857,425,77,3,0.803,0.117,0.21,0.104,Daily,Pro,technical_friction,Low,0,0,0
CUST-034858,340,71,1,0.865,0.004,0.249,0.072,Daily,Basic,price_sensitive,Low,0,0,1
CUST-034859,130,16,4,0.438,0.823,0.692,0.832,Weekly,Pro,price_sensitive,High,20,3,0
CUST-034860,766,38,3,0.419,0.511,0.138,0.347,Weekly,Basic,technical_friction,Medium,5,12,1
CUST-034861,769,51,5,0.728,0.342,0.647,0.382,Daily,Basic,price_sensitive,Medium,10,12,1
CUST-034862,962,50,3,0.776,0.282,0.354,0.228,Daily,Basic,price_sensitive,Low,0,0,1
CUST-034863,329,9,3,0.885,0.954,0.748,0.903,Rarely,Basic,technical_friction,High,15,12,1
CUST-034864,589,14,3,0.702,0.598,0.508,0.587,Weekly,Basic,technical_friction,Medium,0,0,1
CUST-034865,289,43,2,0.745,0.348,0.491,0.328,Weekly,Basic,price_sensitive,Medium,10,12,1
CUST-034866,124,15,5,0.143,0.995,1.0,0.944,Rarely,Pro,technical_friction,High,20,12,0
CUST-034867,80,15,3,0.959,0.46,0.689,0.519,Weekly,Enterprise,technical_friction,Medium,20,3,0
CUST-034868,495,28,1,0.095,0.661,0.475,0.637,Weekly,Enterprise,technical_friction,Medium,20,6,0
CUST-034869,330,13,1,0.631,0.434,0.642,0.473,Weekly,Enterprise,price_sensitive,Medium,0,0,0
CUST-034870,810,34,2,0.375,0.482,0.545,0.483,Weekly,Basic,technical_friction,Medium,15,12,0
CUST-034871,818,43,4,0.47,0.539,0.822,0.653,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-034872,662,11,2,0.533,0.605,0.855,0.724,Weekly,Enterprise,price_sensitive,High,5,6,1
CUST-034873,737,58,0,0.262,0.261,0.458,0.243,Weekly,Enterprise,technical_friction,Low,20,6,0
CUST-034874,378,25,1,0.319,0.69,0.352,0.616,Weekly,Enterprise,price_sensitive,Medium,20,6,0
CUST-034875,835,23,2,0.204,0.646,0.652,0.688,Daily,Pro,price_sensitive,Medium,5,3,1
CUST-034876,45,56,3,0.403,0.629,0.767,0.714,Daily,Pro,price_sensitive,High,0,0,0
CUST-034877,732,8,3,0.185,0.944,0.512,0.858,Rarely,Pro,technical_friction,High,15,12,1
CUST-034878,733,54,1,0.621,0.085,0.268,0.101,Weekly,Basic,technical_friction,Low,15,6,1
CUST-034879,106,21,2,0.293,0.796,0.663,0.808,Weekly,Basic,price_sensitive,High,0,0,0
CUST-034880,494,14,2,0.473,0.786,0.794,0.834,Rarely,Pro,technical_friction,High,15,12,1
CUST-034881,97,38,4,0.54,0.684,0.74,0.75,Daily,Basic,technical_friction,High,15,3,0
CUST-034882,523,28,1,0.393,0.437,0.24,0.317,Daily,Basic,price_sensitive,Medium,0,0,1
CUST-034883,1072,36,2,0.574,0.204,0.235,0.149,Daily,Enterprise,price_sensitive,Low,0,0,1
CUST-034884,203,38,2,0.504,0.567,0.596,0.592,Daily,Basic,price_sensitive,Medium,20,6,0
CUST-034885,374,40,0,0.214,0.444,0.348,0.364,Weekly,Pro,technical_friction,Medium,20,3,1
CUST-034886,876,24,6,0.492,0.771,0.649,0.787,Weekly,Enterprise,price_sensitive,High,15,12,0
CUST-034887,308,18,4,0.409,1.0,0.775,0.922,Rarely,Enterprise,price_sensitive,High,15,6,0
CUST-034888,661,9,3,0.881,0.518,0.256,0.401,Weekly,Enterprise,technical_friction,Medium,15,12,1
CUST-034889,450,27,0,0.905,0.192,0.109,0.118,Daily,Basic,technical_friction,Low,20,12,1
CUST-034890,809,23,4,0.661,0.611,0.363,0.541,Weekly,Basic,technical_friction,Medium,0,0,0
CUST-034891,125,56,3,0.707,0.367,0.436,0.325,Daily,Enterprise,technical_friction,Medium,10,12,1
CUST-034892,797,45,0,0.63,0.15,0.127,0.104,Daily,Basic,technical_friction,Low,0,0,1
CUST-034893,293,35,0,0.053,0.585,0.406,0.532,Weekly,Basic,technical_friction,Medium,10,3,0
CUST-034894,852,48,1,0.289,0.313,0.387,0.261,Daily,Pro,price_sensitive,Low,0,0,1
CUST-034895,721,79,2,0.302,0.234,0.335,0.189,Daily,Basic,price_sensitive,Low,20,6,1
CUST-034896,248,19,4,0.623,0.715,0.835,0.8,Weekly,Basic,technical_friction,High,5,6,0
CUST-034897,47,35,3,0.374,0.742,0.598,0.751,Daily,Pro,price_sensitive,High,15,12,0
CUST-034898,727,42,0,0.193,0.36,0.226,0.248,Weekly,Basic,technical_friction,Low,15,12,1
CUST-034899,615,11,4,0.253,0.939,0.544,0.862,Rarely,Pro,technical_friction,High,20,12,0
CUST-034900,389,16,5,0.843,0.647,0.796,0.738,Weekly,Enterprise,price_sensitive,High,20,12,0
CUST-034901,563,59,2,0.397,0.31,0.475,0.288,Weekly,Enterprise,price_sensitive,Low,0,0,1
CUST-034902,1007,16,2,0.651,0.678,0.722,0.74,Rarely,Basic,technical_friction,High,10,12,0
CUST-034903,981,81,0,0.547,0.036,0.105,0.065,Daily,Basic,price_sensitive,Low,0,0,1
CUST-034904,111,17,1,0.882,0.362,0.377,0.299,Weekly,Enterprise,price_sensitive,Low,15,6,1
CUST-034905,164,18,2,0.479,0.64,0.294,0.542,Weekly,Pro,price_sensitive,Medium,20,12,0
CUST-034906,675,6,3,0.805,0.839,0.619,0.824,Rarely,Basic,technical_friction,High,20,3,1
CUST-034907,942,46,1,0.835,0.121,0.212,0.106,Daily,Enterprise,technical_friction,Low,20,3,1
