customer_id,Account_Age_Days,Daily_Usage_Mins,Support_Tickets_90Days,API_Utilization_Rate,churn_proba,sentiment_score,fused_proba,MRR,Days_To_Renewal,Login_Frequency,Plan_Tier,Dominant_SHAP_Driver,risk_band,discount_pct,Retained
SYN-08275,409,57,2,0.5392,0.32,0.5,0.383,1189.29,30,Rarely,Pro,price_sensitive,Medium,20,1
SYN-08276,465,34,3,0.7053,0.0,1.0,0.35,7632.13,242,Daily,Enterprise,technical_friction,Medium,10,1
SYN-08277,823,13,3,0.2952,0.655,1.0,0.7757,460.71,285,Daily,Basic,price_sensitive,High,0,0
SYN-08278,1018,30,1,0.5438,0.015,0.5,0.1848,538.33,265,Weekly,Basic,technical_friction,Low,10,0
SYN-08279,354,70,2,0.4216,0.15,0.0,0.0975,1840.35,104,Daily,Pro,price_sensitive,Low,10,1
SYN-08280,520,30,2,0.6678,0.035,0.0,0.0228,753.13,324,Daily,Basic,technical_friction,Low,20,1
SYN-08281,653,29,3,0.5495,0.165,1.0,0.4572,12955.82,65,Weekly,Enterprise,technical_friction,High,10,1
SYN-08282,433,31,5,0.3559,0.685,1.0,0.7952,539.88,60,Weekly,Basic,technical_friction,High,0,0
SYN-08283,555,19,2,0.5833,0.22,1.0,0.493,564.94,345,Weekly,Basic,technical_friction,High,5,1
SYN-08284,117,12,4,0.762,0.43,0.0,0.2795,688.28,264,Daily,Basic,technical_friction,Medium,10,1
SYN-08285,185,14,1,0.7947,0.465,0.0,0.3022,228.52,145,Rarely,Basic,technical_friction,Medium,0,1
SYN-08286,442,33,2,0.5831,0.08,1.0,0.402,396.47,260,Daily,Basic,price_sensitive,Medium,5,1
SYN-08287,1007,62,4,0.6804,0.07,0.0,0.0455,8228.82,169,Weekly,Enterprise,technical_friction,Low,5,1
SYN-08288,385,37,2,0.5956,0.125,0.5,0.2562,400.65,352,Weekly,Basic,price_sensitive,Medium,0,0
SYN-08289,276,71,2,0.1678,0.235,0.0,0.1528,14286.61,347,Daily,Enterprise,technical_friction,Low,15,1
SYN-08290,817,86,3,0.389,0.285,0.0,0.1852,1714.31,32,Weekly,Pro,price_sensitive,Low,0,0
SYN-08291,1044,119,2,0.7678,0.005,1.0,0.3532,435.6,125,Daily,Basic,technical_friction,Medium,15,0
SYN-08292,506,112,3,0.843,0.015,1.0,0.3597,261.14,106,Daily,Basic,technical_friction,Medium,0,1
SYN-08293,10,8,6,0.5039,0.525,1.0,0.6912,13881.13,110,Daily,Enterprise,price_sensitive,High,15,1
SYN-08294,757,48,1,0.8969,0.0,1.0,0.35,603.48,345,Weekly,Basic,technical_friction,Medium,10,1
SYN-08295,457,21,1,0.5181,0.115,0.0,0.0748,674.19,44,Weekly,Basic,technical_friction,Low,0,1
SYN-08296,741,15,2,0.1734,0.63,1.0,0.7595,2011.94,357,Daily,Pro,technical_friction,High,0,0
SYN-08297,306,26,6,0.6553,0.075,0.0,0.0488,11965.44,14,Weekly,Enterprise,technical_friction,Low,15,1
SYN-08298,4,92,2,0.5189,0.115,1.0,0.4248,6218.25,162,Daily,Enterprise,price_sensitive,Medium,10,0
SYN-08299,380,71,1,0.4775,0.065,0.0,0.0422,833.99,139,Daily,Pro,price_sensitive,Low,15,1
SYN-08300,776,33,4,0.4376,0.515,0.0,0.3348,227.76,142,Rarely,Basic,price_sensitive,Medium,15,1
SYN-08301,433,55,1,0.931,0.005,0.0,0.0032,2184.85,216,Daily,Pro,technical_friction,Low,5,1
SYN-08302,242,43,4,0.6514,0.125,0.5,0.2562,1468.18,166,Weekly,Pro,technical_friction,Medium,15,1
SYN-08303,511,26,3,0.5407,0.045,1.0,0.3792,5865.46,238,Daily,Enterprise,technical_friction,Medium,20,1
SYN-08304,828,17,2,0.2102,0.45,0.5,0.4675,477.6,85,Weekly,Basic,technical_friction,High,0,0
SYN-08305,132,30,4,0.5001,0.185,0.0,0.1202,5246.92,93,Weekly,Enterprise,price_sensitive,Low,15,1
SYN-08306,761,57,1,0.1433,0.265,1.0,0.5222,687.59,316,Weekly,Basic,technical_friction,High,0,0
SYN-08307,734,100,4,0.4998,0.15,1.0,0.4475,13439.57,196,Weekly,Enterprise,price_sensitive,Medium,20,1
SYN-08308,408,49,4,0.195,0.54,1.0,0.701,9361.12,339,Weekly,Enterprise,technical_friction,High,20,0
SYN-08309,1067,20,1,0.2645,0.68,0.0,0.442,2069.45,343,Weekly,Pro,technical_friction,Medium,20,0
SYN-08310,984,13,2,0.6498,0.715,1.0,0.8148,3942.73,116,Weekly,Enterprise,price_sensitive,High,20,0
SYN-08311,348,42,2,0.5937,0.115,0.0,0.0748,938.88,26,Daily,Pro,price_sensitive,Low,0,0
SYN-08312,35,4,2,0.4401,0.885,1.0,0.9252,2828.31,15,Rarely,Pro,price_sensitive,High,20,0
SYN-08313,340,119,1,0.6594,0.01,0.0,0.0065,1301.65,5,Daily,Pro,technical_friction,Low,5,1
SYN-08314,226,48,4,0.3986,0.245,1.0,0.5092,8156.76,313,Weekly,Enterprise,price_sensitive,High,5,1
SYN-08315,602,81,2,0.3731,0.32,1.0,0.558,1299.0,237,Weekly,Pro,price_sensitive,High,5,1
SYN-08316,1011,68,0,0.5195,0.055,0.0,0.0358,703.8,81,Daily,Basic,price_sensitive,Low,15,1
SYN-08317,958,47,1,0.4467,0.065,0.0,0.0422,347.08,139,Weekly,Basic,price_sensitive,Low,10,1
SYN-08318,337,45,4,0.521,0.165,0.0,0.1073,386.78,99,Daily,Basic,price_sensitive,Low,0,1
SYN-08319,472,60,0,0.7274,0.17,0.0,0.1105,2007.92,298,Rarely,Pro,technical_friction,Low,5,1
SYN-08320,41,24,3,0.2609,0.65,1.0,0.7725,3337.31,145,Weekly,Enterprise,technical_friction,High,15,1
SYN-08321,599,34,4,0.4239,0.6,0.0,0.39,723.63,348,Rarely,Basic,price_sensitive,Medium,0,0
SYN-08322,71,62,4,0.4869,0.155,1.0,0.4508,781.08,20,Daily,Basic,price_sensitive,High,5,0
SYN-08323,1033,8,4,0.8967,0.33,0.5,0.3895,736.61,254,Weekly,Basic,technical_friction,Medium,0,0
SYN-08324,954,33,2,0.6586,0.015,0.0,0.0098,1055.22,138,Daily,Pro,technical_friction,Low,10,1
SYN-08325,236,30,4,0.5992,0.25,1.0,0.5125,8272.15,240,Rarely,Enterprise,price_sensitive,High,15,1
SYN-08326,770,4,3,0.2882,0.97,0.0,0.6305,627.29,136,Rarely,Basic,price_sensitive,High,0,0
SYN-08327,625,51,2,0.3799,0.375,0.0,0.2438,11649.86,294,Weekly,Enterprise,technical_friction,Medium,15,1
SYN-08328,882,39,5,0.4441,0.12,0.0,0.078,1067.31,130,Weekly,Pro,price_sensitive,Low,15,1
SYN-08329,524,33,4,0.5971,0.005,1.0,0.3532,489.59,307,Daily,Basic,price_sensitive,Medium,5,1
SYN-08330,212,71,1,0.0614,0.56,1.0,0.714,321.96,253,Daily,Basic,technical_friction,High,10,1
SYN-08331,704,63,2,0.3882,0.685,0.0,0.4452,688.22,228,Rarely,Basic,price_sensitive,Medium,10,1
SYN-08332,89,67,2,0.6706,0.27,0.0,0.1755,1136.13,209,Rarely,Pro,price_sensitive,Low,10,1
SYN-08333,643,30,1,0.5276,0.04,0.0,0.026,2010.44,365,Weekly,Pro,technical_friction,Low,0,1
SYN-08334,235,23,2,0.574,0.08,0.0,0.052,1419.71,225,Weekly,Pro,technical_friction,Low,10,1
SYN-08335,754,38,5,0.5201,0.11,0.0,0.0715,375.68,1,Weekly,Basic,price_sensitive,Low,0,1
SYN-08336,911,47,0,0.8925,0.05,1.0,0.3825,6018.55,352,Weekly,Enterprise,technical_friction,Medium,20,0
SYN-08337,121,56,1,0.6584,0.22,1.0,0.493,1666.54,254,Rarely,Pro,price_sensitive,High,20,1
SYN-08338,441,15,3,0.2759,0.385,0.0,0.2503,2066.21,256,Daily,Pro,technical_friction,Medium,15,1
SYN-08339,807,45,3,0.4289,0.435,1.0,0.6327,277.27,205,Rarely,Basic,price_sensitive,High,0,0
SYN-08340,181,77,1,0.4601,0.36,1.0,0.584,1956.36,303,Rarely,Pro,price_sensitive,High,5,1
SYN-08341,624,17,3,0.498,0.085,1.0,0.4052,1611.08,48,Weekly,Pro,technical_friction,Medium,5,1
SYN-08342,739,3,7,0.7132,0.83,0.5,0.7145,1753.67,339,Rarely,Pro,price_sensitive,High,15,0
SYN-08343,391,1,3,0.2525,0.775,0.0,0.5038,382.16,362,Daily,Basic,technical_friction,High,0,1
SYN-08344,915,23,2,0.4435,0.235,1.0,0.5028,14215.61,173,Daily,Enterprise,price_sensitive,High,10,1
SYN-08345,562,12,0,0.4827,0.32,0.0,0.208,483.09,54,Daily,Basic,price_sensitive,Low,0,1
SYN-08346,690,50,3,0.3785,0.395,0.5,0.4318,3831.07,278,Weekly,Enterprise,technical_friction,Medium,15,0
SYN-08347,156,43,2,0.3948,0.145,0.0,0.0942,2335.63,314,Daily,Pro,price_sensitive,Low,15,1
SYN-08348,26,5,3,0.2231,0.785,0.0,0.5103,336.95,269,Daily,Basic,technical_friction,High,10,1
SYN-08349,57,75,1,0.876,0.045,0.0,0.0292,467.96,160,Daily,Basic,technical_friction,Low,5,1
SYN-08350,994,18,4,0.6665,0.09,0.5,0.2335,568.05,115,Daily,Basic,technical_friction,Medium,5,0
SYN-08351,971,14,4,0.4343,0.895,0.5,0.7568,1445.59,267,Weekly,Pro,price_sensitive,High,15,1
SYN-08352,889,42,0,0.501,0.07,0.0,0.0455,9038.79,231,Daily,Enterprise,price_sensitive,Low,10,1
SYN-08353,220,22,3,0.6002,0.13,0.0,0.0845,899.21,185,Weekly,Pro,technical_friction,Low,15,1
SYN-08354,578,39,2,0.8117,0.035,1.0,0.3727,12173.79,207,Weekly,Enterprise,technical_friction,Medium,5,1
SYN-08355,876,29,3,0.6246,0.08,0.5,0.227,2349.8,349,Weekly,Pro,technical_friction,Medium,10,1
SYN-08356,742,81,2,0.4622,0.1,0.0,0.065,943.12,233,Daily,Pro,price_sensitive,Low,0,1
SYN-08357,128,39,1,0.6172,0.05,0.0,0.0325,1338.35,267,Daily,Pro,technical_friction,Low,20,1
SYN-08358,985,26,2,0.9591,0.01,0.0,0.0065,1445.48,155,Weekly,Pro,technical_friction,Low,15,1
SYN-08359,178,32,3,0.4407,0.49,1.0,0.6685,317.27,275,Rarely,Basic,price_sensitive,High,5,0
SYN-08360,190,69,1,0.5087,0.015,0.0,0.0098,3894.0,47,Daily,Enterprise,price_sensitive,Low,10,1
SYN-08361,991,15,3,0.7258,0.19,1.0,0.4735,2479.19,189,Daily,Pro,technical_friction,High,0,0
SYN-08362,534,52,2,0.3874,0.1,1.0,0.415,1331.29,281,Daily,Pro,price_sensitive,Medium,5,0
SYN-08363,411,33,3,0.5361,0.18,0.0,0.117,1242.63,75,Daily,Pro,price_sensitive,Low,10,1
SYN-08364,609,34,5,0.5602,0.025,1.0,0.3662,13080.41,153,Daily,Enterprise,technical_friction,Medium,10,1
SYN-08365,1080,12,2,0.248,0.805,0.0,0.5233,12813.95,99,Rarely,Enterprise,price_sensitive,High,20,1
SYN-08366,132,23,5,0.0737,0.74,1.0,0.831,2604.97,230,Daily,Pro,technical_friction,High,15,1
SYN-08367,833,19,3,0.4884,0.295,0.0,0.1918,10680.11,11,Rarely,Enterprise,price_sensitive,Low,10,1
SYN-08368,368,33,0,0.2391,0.145,0.0,0.0942,2632.55,213,Daily,Pro,technical_friction,Low,15,1
SYN-08369,130,8,3,0.2237,0.815,0.0,0.5297,6894.58,190,Daily,Enterprise,price_sensitive,High,20,1
SYN-08370,465,3,5,0.2942,0.665,1.0,0.7822,2383.65,60,Daily,Pro,price_sensitive,High,20,0
SYN-08371,604,21,2,0.866,0.115,0.0,0.0748,534.9,207,Daily,Basic,technical_friction,Low,10,1
SYN-08372,227,70,6,0.2373,0.275,1.0,0.5288,2364.27,230,Daily,Pro,technical_friction,High,5,1
SYN-08373,446,48,4,0.1068,0.525,1.0,0.6912,2775.06,51,Daily,Pro,technical_friction,High,20,0
SYN-08374,700,30,2,0.7526,0.045,0.0,0.0292,399.32,139,Daily,Basic,technical_friction,Low,10,1
SYN-08375,635,13,3,0.5638,0.68,0.0,0.442,663.94,304,Rarely,Basic,price_sensitive,Medium,0,0
SYN-08376,796,1,2,0.3806,0.645,1.0,0.7692,8331.51,171,Daily,Enterprise,price_sensitive,High,20,1
SYN-08377,920,18,2,0.1636,0.45,1.0,0.6425,741.14,220,Weekly,Basic,technical_friction,High,10,0
SYN-08378,451,27,2,0.4917,0.545,1.0,0.7042,266.43,257,Rarely,Basic,price_sensitive,High,0,0
SYN-08379,466,11,1,0.4993,0.635,1.0,0.7628,7679.28,19,Weekly,Enterprise,price_sensitive,High,15,0
SYN-08380,547,45,2,0.3614,0.195,0.0,0.1268,1213.24,222,Daily,Pro,price_sensitive,Low,0,1
SYN-08381,623,44,1,0.2616,0.3,0.0,0.195,2270.38,41,Weekly,Pro,technical_friction,Low,15,1
SYN-08382,120,21,6,0.1461,0.6,1.0,0.74,618.14,230,Daily,Basic,technical_friction,High,20,1
SYN-08383,345,28,0,0.9764,0.05,1.0,0.3825,2146.5,212,Daily,Pro,technical_friction,Medium,10,1
SYN-08384,190,28,2,0.1827,0.72,0.0,0.468,2659.18,126,Weekly,Pro,technical_friction,High,5,1
SYN-08385,425,42,1,0.1787,0.42,0.0,0.273,10067.03,24,Weekly,Enterprise,technical_friction,Medium,0,1
SYN-08386,1071,14,4,0.4345,0.69,0.5,0.6235,10020.79,332,Weekly,Enterprise,price_sensitive,High,5,0
SYN-08387,641,119,2,0.5611,0.41,0.0,0.2665,704.15,220,Rarely,Basic,price_sensitive,Medium,0,0
SYN-08388,473,8,0,0.4784,0.73,0.0,0.4745,2435.92,34,Weekly,Pro,price_sensitive,High,20,1
SYN-08389,623,15,3,0.3824,0.495,1.0,0.6718,8121.59,168,Weekly,Enterprise,technical_friction,High,20,0
SYN-08390,736,37,4,0.1725,0.73,1.0,0.8245,457.23,336,Rarely,Basic,technical_friction,High,20,0
SYN-08391,479,101,1,0.5242,0.035,1.0,0.3727,2084.01,37,Weekly,Pro,price_sensitive,Medium,15,1
SYN-08392,493,20,1,0.3706,0.39,1.0,0.6035,5258.2,187,Weekly,Enterprise,technical_friction,High,20,0
SYN-08393,772,13,2,0.4108,0.675,0.0,0.4388,10865.0,313,Daily,Enterprise,price_sensitive,Medium,20,1
SYN-08394,68,25,2,0.3923,0.165,1.0,0.4572,554.25,319,Daily,Basic,price_sensitive,High,0,1
SYN-08395,595,53,2,0.7797,0.01,0.0,0.0065,515.14,86,Weekly,Basic,technical_friction,Low,10,1
SYN-08396,603,55,0,0.346,0.14,0.5,0.266,2887.0,192,Daily,Pro,technical_friction,Medium,15,1
SYN-08397,833,48,3,0.5885,0.045,1.0,0.3792,2007.62,264,Weekly,Pro,price_sensitive,Medium,20,1
SYN-08398,1081,109,4,0.5678,0.205,1.0,0.4832,996.01,233,Rarely,Pro,price_sensitive,High,15,1
SYN-08399,876,55,2,0.8244,0.005,1.0,0.3532,528.74,146,Weekly,Basic,technical_friction,Medium,5,0
SYN-08400,555,63,3,0.8129,0.01,0.0,0.0065,633.55,62,Daily,Basic,technical_friction,Low,5,1
SYN-08401,187,68,0,0.6557,0.25,0.0,0.1625,409.32,16,Rarely,Basic,technical_friction,Low,0,1
SYN-08402,647,11,3,0.6455,0.52,0.0,0.338,736.49,75,Daily,Basic,price_sensitive,Medium,5,1
SYN-08403,918,28,3,0.2571,0.475,1.0,0.6587,2395.95,125,Daily,Pro,technical_friction,High,20,0
SYN-08404,1026,15,2,0.8683,0.035,0.0,0.0228,1105.6,179,Weekly,Pro,technical_friction,Low,10,0
SYN-08405,908,16,1,0.3571,0.32,1.0,0.558,408.34,63,Daily,Basic,technical_friction,High,10,0
SYN-08406,209,23,0,0.8552,0.15,0.0,0.0975,333.65,75,Daily,Basic,technical_friction,Low,0,1
SYN-08407,784,41,3,0.8034,0.03,0.0,0.0195,812.32,309,Daily,Pro,technical_friction,Low,0,1
SYN-08408,968,98,5,0.8278,0.005,1.0,0.3532,2205.5,93,Daily,Pro,technical_friction,Medium,5,0
SYN-08409,749,51,3,0.4594,0.485,1.0,0.6652,508.07,268,Rarely,Basic,price_sensitive,High,10,1
SYN-08410,755,44,1,0.5421,0.005,0.0,0.0032,2744.26,92,Weekly,Pro,price_sensitive,Low,15,1
SYN-08411,551,23,1,0.8391,0.01,0.0,0.0065,284.24,126,Weekly,Basic,technical_friction,Low,0,1
SYN-08412,701,105,4,0.3985,0.29,1.0,0.5385,1669.39,92,Weekly,Pro,price_sensitive,High,0,1
SYN-08413,325,7,3,0.7614,0.665,1.0,0.7822,310.83,14,Weekly,Basic,price_sensitive,High,5,0
SYN-08414,99,56,4,0.3285,0.59,0.0,0.3835,269.65,118,Rarely,Basic,price_sensitive,Medium,0,1
SYN-08415,911,3,2,0.8076,0.16,1.0,0.454,12846.57,155,Daily,Enterprise,technical_friction,High,5,0
SYN-08416,1038,35,0,0.8728,0.085,0.0,0.0553,1319.44,264,Rarely,Pro,technical_friction,Low,5,0
SYN-08417,943,69,3,0.8117,0.01,0.0,0.0065,288.58,296,Daily,Basic,technical_friction,Low,10,1
SYN-08418,368,32,5,0.2713,0.47,0.0,0.3055,385.38,116,Daily,Basic,technical_friction,Medium,5,1
SYN-08419,104,82,1,0.7019,0.08,1.0,0.402,285.41,317,Daily,Basic,price_sensitive,Medium,0,0
SYN-08420,309,13,2,0.4153,0.975,1.0,0.9838,792.07,172,Weekly,Basic,price_sensitive,High,0,0
SYN-08421,927,1,1,0.2629,0.68,0.0,0.442,202.66,71,Weekly,Basic,technical_friction,Medium,0,0
SYN-08422,722,8,2,0.3469,0.575,0.0,0.3737,2725.03,316,Daily,Pro,price_sensitive,Medium,10,1
SYN-08423,1063,24,3,0.7086,0.115,0.0,0.0748,587.38,51,Weekly,Basic,technical_friction,Low,0,0
SYN-08424,378,42,3,0.7383,0.02,1.0,0.363,3374.35,221,Daily,Enterprise,technical_friction,Medium,10,1
SYN-08425,607,18,0,0.7807,0.01,0.0,0.0065,375.64,307,Weekly,Basic,technical_friction,Low,5,1
SYN-08426,869,35,3,0.6345,0.05,0.0,0.0325,13257.17,220,Weekly,Enterprise,technical_friction,Low,5,1
SYN-08427,258,48,5,0.622,0.1,0.0,0.065,2376.91,308,Daily,Pro,price_sensitive,Low,20,1
SYN-08428,1061,14,2,0.3444,0.95,1.0,0.9675,2629.33,324,Rarely,Pro,price_sensitive,High,20,0
SYN-08429,652,14,0,0.8603,0.2,0.0,0.13,2968.92,364,Daily,Pro,technical_friction,Low,15,1
SYN-08430,10,6,3,0.3944,0.835,0.0,0.5428,9585.26,15,Weekly,Enterprise,price_sensitive,High,15,1
SYN-08431,29,82,5,0.3861,0.32,1.0,0.558,1874.48,42,Weekly,Pro,price_sensitive,High,20,1
SYN-08432,971,84,6,0.6103,0.05,0.0,0.0325,618.62,289,Daily,Basic,price_sensitive,Low,10,0
SYN-08433,710,35,4,0.7558,0.045,1.0,0.3792,2385.23,135,Daily,Pro,technical_friction,Medium,5,1
SYN-08434,840,9,6,0.4547,0.555,1.0,0.7108,1096.61,352,Rarely,Pro,price_sensitive,High,15,0
SYN-08435,863,94,3,0.2898,0.16,0.0,0.104,1314.79,288,Daily,Pro,price_sensitive,Low,5,1
SYN-08436,463,14,3,0.8667,0.34,0.0,0.221,745.32,295,Daily,Basic,technical_friction,Low,5,1
SYN-08437,879,7,3,0.7878,0.33,1.0,0.5645,520.24,345,Daily,Basic,technical_friction,High,5,0
SYN-08438,1031,14,5,0.6426,0.675,1.0,0.7888,549.93,7,Weekly,Basic,price_sensitive,High,20,0
SYN-08439,190,12,2,0.2364,0.815,1.0,0.8798,8532.9,103,Daily,Enterprise,price_sensitive,High,20,0
SYN-08440,841,9,1,0.392,0.47,1.0,0.6555,516.31,74,Daily,Basic,price_sensitive,High,20,0
SYN-08441,339,17,3,0.4929,0.175,0.5,0.2887,336.18,329,Weekly,Basic,price_sensitive,Medium,0,0
SYN-08442,354,33,1,0.5408,0.07,0.0,0.0455,405.31,78,Daily,Basic,technical_friction,Low,0,1
SYN-08443,455,56,4,0.1782,0.605,0.0,0.3932,273.65,361,Weekly,Basic,technical_friction,Medium,10,1
SYN-08444,950,25,2,0.6904,0.075,1.0,0.3988,10672.02,365,Weekly,Enterprise,technical_friction,Medium,10,0
SYN-08445,25,25,3,0.4623,0.4,1.0,0.61,686.97,304,Weekly,Basic,price_sensitive,High,15,1
SYN-08446,478,25,3,0.4343,0.435,1.0,0.6327,3621.94,105,Weekly,Enterprise,price_sensitive,High,20,1
SYN-08447,748,7,2,0.4901,0.535,0.0,0.3478,2272.51,17,Daily,Pro,price_sensitive,Medium,20,1
SYN-08448,122,54,2,0.4205,0.145,0.0,0.0942,355.35,236,Daily,Basic,price_sensitive,Low,5,0
SYN-08449,872,69,4,0.7212,0.01,1.0,0.3565,779.83,60,Daily,Basic,technical_friction,Medium,0,0
SYN-08450,1036,91,2,0.3922,0.54,0.0,0.351,774.04,1,Rarely,Basic,price_sensitive,Medium,0,0
SYN-08451,101,22,1,0.1335,0.755,1.0,0.8408,1390.45,249,Rarely,Pro,technical_friction,High,20,1
SYN-08452,169,87,3,0.2237,0.45,1.0,0.6425,346.28,30,Weekly,Basic,technical_friction,High,20,1
SYN-08453,1072,60,0,0.626,0.02,0.0,0.013,437.71,184,Daily,Basic,price_sensitive,Low,10,1
SYN-08454,218,10,1,0.4651,0.87,0.0,0.5655,2584.98,85,Weekly,Pro,price_sensitive,High,20,0
SYN-08455,88,14,2,0.9071,0.245,0.0,0.1592,2510.63,196,Weekly,Pro,technical_friction,Low,10,1
SYN-08456,1047,33,0,0.7961,0.04,0.0,0.026,14802.96,343,Daily,Enterprise,technical_friction,Low,20,0
SYN-08457,982,25,4,0.1726,0.68,0.5,0.617,1927.8,323,Rarely,Pro,technical_friction,High,20,0
SYN-08458,722,8,3,0.4561,0.4,1.0,0.61,556.11,3,Daily,Basic,price_sensitive,High,20,1
SYN-08459,607,33,1,0.6405,0.15,0.0,0.0975,8459.94,151,Rarely,Enterprise,technical_friction,Low,10,1
SYN-08460,1011,34,2,0.6407,0.015,1.0,0.3597,892.75,170,Daily,Pro,technical_friction,Medium,0,0
SYN-08461,721,59,2,0.1093,0.36,1.0,0.584,2455.98,301,Weekly,Pro,technical_friction,High,20,0
SYN-08462,725,19,2,0.2587,0.535,0.0,0.3478,373.58,55,Daily,Basic,technical_friction,Medium,0,1
SYN-08463,928,15,2,0.6013,0.075,0.0,0.0488,11810.87,50,Daily,Enterprise,technical_friction,Low,5,1
SYN-08464,719,6,3,0.3776,0.86,1.0,0.909,2679.23,290,Rarely,Pro,price_sensitive,High,15,0
SYN-08465,555,38,1,0.4531,0.035,1.0,0.3727,458.14,108,Daily,Basic,price_sensitive,Medium,15,1
SYN-08466,429,35,1,0.5209,0.205,0.0,0.1332,7051.85,80,Weekly,Enterprise,price_sensitive,Low,15,1
SYN-08467,554,100,1,0.0783,0.43,0.5,0.4545,262.31,255,Daily,Basic,technical_friction,High,0,1
SYN-08468,575,56,1,0.4343,0.125,0.0,0.0812,2881.52,227,Weekly,Pro,price_sensitive,Low,5,1
SYN-08469,398,19,3,0.6147,0.29,1.0,0.5385,2199.7,54,Weekly,Pro,price_sensitive,High,5,0
SYN-08470,493,31,4,0.1906,0.545,1.0,0.7042,2560.65,104,Daily,Pro,technical_friction,High,20,0
SYN-08471,882,8,2,0.3046,0.79,0.0,0.5135,224.15,15,Weekly,Basic,price_sensitive,High,15,1
SYN-08472,459,22,4,0.2045,0.765,1.0,0.8472,515.53,178,Weekly,Basic,technical_friction,High,15,0
SYN-08473,29,36,3,0.7511,0.085,1.0,0.4052,223.94,171,Weekly,Basic,technical_friction,Medium,10,1
SYN-08474,312,103,1,0.4113,0.05,0.5,0.2075,2260.76,40,Daily,Pro,price_sensitive,Low,0,1
SYN-08475,256,12,2,0.9096,0.395,1.0,0.6068,1579.0,18,Weekly,Pro,technical_friction,High,0,1
SYN-08476,873,80,3,0.7658,0.285,1.0,0.5352,294.61,45,Rarely,Basic,technical_friction,High,10,0
SYN-08477,495,38,4,0.7661,0.1,1.0,0.415,333.76,268,Weekly,Basic,technical_friction,Medium,10,1
SYN-08478,309,55,2,0.7108,0.03,0.5,0.1945,497.93,174,Daily,Basic,technical_friction,Low,5,1
SYN-08479,892,31,1,0.4953,0.12,0.0,0.078,1617.17,281,Weekly,Pro,price_sensitive,Low,20,1
SYN-08480,22,16,6,0.4466,0.56,0.0,0.364,14423.16,82,Daily,Enterprise,price_sensitive,Medium,20,1
SYN-08481,193,77,1,0.4367,0.095,0.0,0.0618,5270.01,288,Daily,Enterprise,price_sensitive,Low,15,1
SYN-08482,910,21,4,0.6154,0.09,1.0,0.4085,496.93,223,Daily,Basic,technical_friction,Medium,15,0
SYN-08483,606,53,1,0.5942,0.015,0.0,0.0098,229.71,96,Daily,Basic,technical_friction,Low,5,1
SYN-08484,851,9,3,0.5099,0.445,0.0,0.2892,314.88,189,Daily,Basic,price_sensitive,Medium,20,1
SYN-08485,922,11,2,0.1744,0.58,0.0,0.377,298.21,319,Daily,Basic,price_sensitive,Medium,10,1
SYN-08486,1036,3,1,0.8367,0.375,0.0,0.2438,731.14,145,Weekly,Basic,technical_friction,Medium,10,0
SYN-08487,71,28,3,0.8926,0.075,1.0,0.3988,315.32,12,Weekly,Basic,technical_friction,Medium,10,1
SYN-08488,879,38,2,0.4166,0.125,0.0,0.0812,577.23,142,Daily,Basic,price_sensitive,Low,10,1
SYN-08489,780,31,1,0.324,0.55,0.0,0.3575,1024.01,254,Rarely,Pro,price_sensitive,Medium,0,1
SYN-08490,229,6,2,0.4351,0.89,0.0,0.5785,10361.33,231,Weekly,Enterprise,price_sensitive,High,20,1
SYN-08491,1025,12,3,0.3436,0.625,0.0,0.4062,488.23,357,Daily,Basic,price_sensitive,Medium,5,0
SYN-08492,445,55,3,0.4351,0.175,1.0,0.4638,1259.62,163,Daily,Pro,price_sensitive,High,5,1
SYN-08493,976,19,4,0.6801,0.23,1.0,0.4995,538.45,113,Weekly,Basic,technical_friction,High,0,0
SYN-08494,666,33,2,0.212,0.315,0.0,0.2048,6175.77,325,Daily,Enterprise,technical_friction,Low,15,1
SYN-08495,580,17,6,0.4732,0.335,1.0,0.5678,557.88,220,Weekly,Basic,technical_friction,High,10,0
SYN-08496,176,50,2,0.5534,0.045,1.0,0.3792,303.84,75,Daily,Basic,technical_friction,Medium,5,1
SYN-08497,1006,18,3,0.3354,0.3,0.0,0.195,9170.12,308,Daily,Enterprise,technical_friction,Low,20,0
SYN-08498,613,26,3,0.7399,0.05,0.0,0.0325,2274.88,255,Daily,Pro,technical_friction,Low,5,1
SYN-08499,8,66,4,0.4313,0.25,1.0,0.5125,331.33,174,Weekly,Basic,price_sensitive,High,15,1
SYN-08500,21,32,1,0.7482,0.12,0.0,0.078,436.95,179,Daily,Basic,technical_friction,Low,5,1
SYN-08501,856,13,6,0.7895,0.655,0.0,0.4258,433.19,243,Weekly,Basic,technical_friction,Medium,5,0
SYN-08502,179,44,4,0.306,0.305,1.0,0.5482,13861.7,349,Weekly,Enterprise,technical_friction,High,20,1
SYN-08503,659,6,2,0.1864,0.915,0.0,0.5948,501.22,40,Weekly,Basic,technical_friction,High,0,0
SYN-08504,750,12,5,0.6417,0.725,1.0,0.8212,242.72,187,Weekly,Basic,price_sensitive,High,5,0
SYN-08505,308,7,6,0.6226,0.605,1.0,0.7432,2373.27,21,Daily,Pro,price_sensitive,High,10,1
SYN-08506,627,51,4,0.1636,0.57,1.0,0.7205,2458.82,36,Daily,Pro,technical_friction,High,10,0
